SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
50,34,5,New Jersey,Burlington County,4,13,17330,8215,9115,6792,7347,1139,1411,21,14,220,285,1,1,42,57,6821,7387,1154,1439,44,41,238,307,4,5,8019,8912,6612,7179,1125,1385,20,11,219,281,1,1,42,55,6641,7217,1140,1411,43,38,237,303,4,5,196,203,180,168,14,26,1,3,1,4,0,0,0,2,180,170,14,28,1,3,1,4,0,0
50,34,5,New Jersey,Burlington County,4,14,14709,6771,7938,5595,6522,991,1128,9,8,141,241,2,2,33,37,5621,6548,1004,1145,24,22,154,256,2,6,6634,7782,5469,6386,983,1114,8,7,139,239,2,2,33,34,5495,6409,996,1128,23,21,152,254,2,6,137,156,126,136,8,14,1,1,2,2,0,0,0,3,126,139,8,17,1,1,2,2,0,0
50,34,5,New Jersey,Burlington County,4,15,14310,6259,8051,5310,6966,822,822,9,14,86,201,0,1,32,47,5332,7003,833,848,22,43,101,213,4,4,6160,7937,5224,6865,811,812,8,13,85,200,0,1,32,46,5246,6901,822,837,21,42,100,212,4,4,99,114,86,101,11,10,1,1,1,1,0,0,0,1,86,102,11,11,1,1,1,1,0,0
50,34,5,New Jersey,Burlington County,4,16,11788,4843,6945,4322,6259,442,550,11,8,45,105,0,1,23,22,4341,6275,449,561,25,22,51,111,1,4,4786,6859,4272,6186,437,541,10,7,45,104,0,1,22,20,4290,6200,443,550,24,21,51,110,1,4,57,86,50,73,5,9,1,1,0,1,0,0,1,2,51,75,6,11,1,1,0,1,0,0
50,34,5,New Jersey,Burlington County,4,17,7710,2901,4809,2695,4387,169,345,3,7,24,48,0,1,10,21,2702,4405,174,356,8,20,27,51,1,1,2876,4763,2673,4358,167,336,3,7,24,48,0,1,9,13,2679,4369,171,344,8,16,27,49,1,1,25,46,22,29,2,9,0,0,0,0,0,0,1,8,23,36,3,12,0,4,0,2,0,0
50,34,5,New Jersey,Burlington County,4,18,5727,1687,4040,1548,3709,116,272,2,6,17,35,0,1,4,17,1551,3724,118,278,4,17,18,37,0,2,1669,4003,1530,3676,116,270,2,6,17,35,0,0,4,16,1533,3690,118,275,4,17,18,37,0,1,18,37,18,33,0,2,0,0,0,0,0,1,0,1,18,34,0,3,0,0,0,0,0,1
50,34,5,New Jersey,Burlington County,5,0,435866,215587,220279,169951,175165,35280,33920,535,514,6323,7167,101,83,3397,3430,172684,177920,37248,35972,1464,1484,7637,8437,267,236,204362,211235,161011,168007,33676,32588,404,401,6220,7081,56,66,2995,3092,163383,170454,35326,34392,1249,1286,7486,8304,206,203,11225,9044,8940,7158,1604,1332,131,113,103,86,45,17,402,338,9301,7466,1922,1580,215,198,151,133,61,33
50,34,5,New Jersey,Burlington County,5,1,27101,13833,13268,10482,9934,2236,2205,39,45,494,538,9,8,573,538,10996,10419,2593,2545,118,109,732,757,30,25,12917,12334,9792,9247,2097,2050,29,25,487,528,3,5,509,479,10249,9676,2407,2345,91,77,713,739,20,19,916,934,690,687,139,155,10,20,7,10,6,3,64,59,747,743,186,200,27,32,19,18,10,6
50,34,5,New Jersey,Burlington County,5,2,29925,15260,14665,11589,10989,2683,2632,30,48,496,513,11,3,451,480,11985,11410,2967,2945,108,126,664,694,24,13,14379,13814,10925,10341,2540,2491,18,34,483,503,8,3,405,442,11279,10728,2789,2776,86,101,645,679,20,12,881,851,664,648,143,141,12,14,13,10,3,0,46,38,706,682,178,169,22,25,19,15,4,1
50,34,5,New Jersey,Burlington County,5,3,32510,16807,15703,12778,11904,3078,2936,34,35,497,435,8,13,412,380,13127,12227,3339,3174,120,118,653,571,23,25,15941,14887,12094,11301,2953,2781,27,30,488,429,7,9,372,337,12407,11586,3183,2988,103,101,638,560,20,20,866,816,684,603,125,155,7,5,9,6,1,4,40,43,720,641,156,186,17,17,15,11,3,5
50,34,5,New Jersey,Burlington County,5,4,28233,14735,13498,11082,10195,2875,2530,45,39,387,407,5,3,341,324,11368,10469,3083,2737,129,129,509,511,15,13,13816,12738,10404,9598,2705,2418,32,32,379,396,1,2,295,292,10648,9842,2879,2603,107,113,496,496,9,12,919,760,678,597,170,112,13,7,8,11,4,1,46,32,720,627,204,134,22,16,13,15,6,1
50,34,5,New Jersey,Burlington County,5,5,24303,13675,10628,9284,8040,3583,1919,71,35,394,383,14,4,329,247,9522,8234,3807,2067,173,99,494,475,41,21,12234,9910,8284,7468,3272,1817,41,25,375,379,4,2,258,219,8458,7639,3434,1944,132,83,469,466,29,16,1441,718,1000,572,311,102,30,10,19,4,10,2,71,28,1064,595,373,123,41,16,25,9,12,5
50,34,5,New Jersey,Burlington County,5,6,25269,13243,12026,9609,9273,2784,1940,53,25,560,566,14,13,223,209,9779,9436,2920,2060,126,82,643,657,27,25,12044,11266,8652,8657,2615,1834,32,16,552,559,7,12,186,188,8787,8802,2718,1940,100,68,633,645,19,22,1199,760,957,616,169,106,21,9,8,7,7,1,37,21,992,634,202,120,26,14,10,12,8,3
50,34,5,New Jersey,Burlington County,5,7,31270,15815,15455,12162,11883,2787,2556,39,46,639,745,5,6,183,219,12295,12053,2884,2680,100,107,714,831,14,22,14713,14613,11226,11243,2655,2410,35,32,632,735,3,4,162,189,11341,11384,2735,2513,90,86,706,818,12,18,1102,842,936,640,132,146,4,14,7,10,2,2,21,30,954,669,149,167,10,21,8,13,2,4
50,34,5,New Jersey,Burlington County,5,8,36818,18297,18521,14453,14665,3000,2966,39,39,590,633,9,6,206,212,14603,14818,3103,3091,108,106,679,717,25,19,17253,17786,13592,14069,2862,2857,29,32,582,630,4,5,184,193,13723,14204,2950,2968,92,96,669,712,18,17,1044,735,861,596,138,109,10,7,8,3,5,1,22,19,880,614,153,123,16,10,10,5,7,2
50,34,5,New Jersey,Burlington County,5,9,39051,19495,19556,15928,15785,2781,2917,42,44,524,572,9,5,211,233,16078,15949,2883,3046,121,142,618,660,24,16,18628,18872,15182,15212,2702,2840,34,36,514,566,5,4,191,214,15316,15360,2790,2955,109,129,604,652,18,14,867,684,746,573,79,77,8,8,10,6,4,1,20,19,762,589,93,91,12,13,14,8,6,2
50,34,5,New Jersey,Burlington County,5,10,34116,16789,17327,13949,14051,2213,2510,36,35,454,550,7,6,130,175,14045,14169,2272,2601,90,119,510,615,12,17,16137,16806,13396,13632,2138,2434,28,29,452,546,5,5,118,160,13482,13736,2187,2515,80,108,506,607,10,16,652,521,553,419,75,76,8,6,2,4,2,1,12,15,563,433,85,86,10,11,4,8,2,1
50,34,5,New Jersey,Burlington County,5,11,29610,14389,15221,11917,12251,1927,2301,26,28,405,506,3,6,111,129,11994,12343,1978,2373,77,92,450,550,9,10,13918,14800,11516,11892,1877,2255,24,24,398,504,2,6,101,119,11583,11974,1920,2317,72,86,442,547,8,10,471,421,401,359,50,46,2,4,7,2,1,0,10,10,411,369,58,56,5,6,8,3,1,0
50,34,5,New Jersey,Burlington County,5,12,24616,11834,12782,9964,10561,1482,1738,21,37,287,366,4,3,76,77,10023,10617,1519,1779,58,76,312,388,7,9,11534,12478,9710,10302,1449,1707,20,34,286,362,4,3,65,70,9759,10352,1476,1742,56,71,310,383,7,9,300,304,254,259,33,31,1,3,1,4,0,0,11,7,264,265,43,37,2,5,2,5,0,0
50,34,5,New Jersey,Burlington County,5,13,18122,8627,9495,7129,7648,1191,1479,21,16,236,295,1,1,49,56,7165,7684,1207,1505,49,47,258,315,5,4,8424,9278,6939,7462,1179,1456,21,13,235,290,1,1,49,56,6975,7498,1195,1482,49,44,257,310,5,4,203,217,190,186,12,23,0,3,1,5,0,0,0,0,190,186,12,23,0,3,1,5,0,0
50,34,5,New Jersey,Burlington County,5,14,14546,6673,7873,5509,6449,949,1135,13,10,169,238,2,1,31,40,5533,6476,962,1159,27,28,180,250,4,4,6528,7701,5377,6303,940,1117,11,9,167,236,2,1,31,35,5401,6325,953,1136,25,27,178,248,4,4,145,172,132,146,9,18,2,1,2,2,0,0,0,5,132,151,9,23,2,1,2,2,0,0
50,34,5,New Jersey,Burlington County,5,15,14306,6393,7913,5321,6756,936,902,10,10,92,198,0,2,34,45,5342,6784,947,927,26,38,108,210,5,4,6289,7781,5229,6641,926,887,9,10,91,197,0,2,34,44,5250,6668,937,911,25,38,107,209,5,4,104,132,92,115,10,15,1,0,1,1,0,0,0,1,92,116,10,16,1,0,1,1,0,0
50,34,5,New Jersey,Burlington County,5,16,11975,4917,7058,4377,6313,454,568,10,7,54,141,0,1,22,28,4398,6332,459,582,20,25,62,147,2,3,4851,6966,4321,6234,447,560,8,5,54,140,0,1,21,26,4341,6251,451,573,18,22,62,146,2,3,66,92,56,79,7,8,2,2,0,1,0,0,1,2,57,81,8,9,2,3,0,1,0,0
50,34,5,New Jersey,Burlington County,5,17,8164,3056,5108,2802,4618,212,416,5,7,25,47,0,1,12,19,2812,4634,216,424,11,20,30,51,0,3,3023,5062,2772,4590,210,406,5,7,25,47,0,1,11,11,2781,4599,213,410,11,15,30,49,0,1,33,46,30,28,2,10,0,0,0,0,0,0,1,8,31,35,3,14,0,5,0,2,0,2
50,34,5,New Jersey,Burlington County,5,18,5931,1749,4182,1616,3850,109,270,1,8,20,34,0,1,3,19,1619,3866,109,277,3,21,21,38,0,3,1733,4143,1600,3815,109,268,1,8,20,34,0,0,3,18,1603,3830,109,274,3,21,21,38,0,2,16,39,16,35,0,2,0,0,0,0,0,1,0,1,16,36,0,3,0,0,0,0,0,1
50,34,5,New Jersey,Burlington County,6,0,441486,217997,223489,171150,176707,35822,35003,542,518,6902,7717,107,88,3474,3456,173960,179492,37854,37074,1466,1496,8205,9008,302,239,206144,213818,161636,168970,34190,33643,405,400,6787,7627,61,67,3065,3111,164072,171450,35890,35453,1251,1287,8053,8865,240,206,11853,9671,9514,7737,1632,1360,137,118,115,90,46,21,409,345,9888,8042,1964,1621,215,209,152,143,62,33
50,34,5,New Jersey,Burlington County,6,1,27418,14051,13367,10600,9942,2228,2261,49,47,572,570,13,10,589,537,11126,10422,2592,2592,125,118,814,788,32,26,13060,12342,9844,9173,2093,2102,39,22,562,562,8,6,514,477,10303,9599,2400,2384,97,77,794,770,23,20,991,1025,756,769,135,159,10,25,10,8,5,4,75,60,823,823,192,208,28,41,20,18,9,6
50,34,5,New Jersey,Burlington County,6,2,29703,15018,14685,11336,10954,2638,2612,31,50,536,589,8,2,469,478,11748,11374,2941,2921,101,119,708,773,18,13,14119,13749,10654,10244,2492,2459,18,34,523,578,5,2,427,432,11030,10624,2759,2734,80,92,688,754,14,11,899,936,682,710,146,153,13,16,13,11,3,0,42,46,718,750,182,187,21,27,20,19,4,2
50,34,5,New Jersey,Burlington County,6,3,32802,16832,15970,12824,12044,3029,3029,33,38,518,445,6,13,422,401,13175,12388,3300,3283,116,118,671,597,19,21,15903,15100,12088,11372,2900,2878,26,34,506,442,4,9,379,365,12403,11683,3136,3103,98,106,656,590,14,17,929,870,736,672,129,151,7,4,12,3,2,4,43,36,772,705,164,180,18,12,15,7,5,4
50,34,5,New Jersey,Burlington County,6,4,28680,15007,13673,11245,10294,2967,2611,40,27,415,432,7,4,333,305,11523,10547,3180,2810,119,111,525,534,18,10,14057,12901,10528,9678,2806,2502,27,22,406,422,2,3,288,274,10764,9904,2981,2681,98,98,513,518,12,8,950,772,717,616,161,109,13,5,9,10,5,1,45,31,759,643,199,129,21,13,12,16,6,2
50,34,5,New Jersey,Burlington County,6,5,25683,14420,11263,9773,8454,3786,2098,75,32,418,409,12,2,356,268,10030,8669,4026,2261,183,105,523,512,56,20,12880,10483,8685,7816,3460,2006,43,26,400,399,5,0,287,236,8879,8003,3640,2145,141,90,500,497,46,16,1540,780,1088,638,326,92,32,6,18,10,7,2,69,32,1151,666,386,116,42,15,23,15,10,4
50,34,5,New Jersey,Burlington County,6,6,25428,13277,12151,9605,9255,2786,2032,55,26,604,614,18,13,209,211,9766,9427,2910,2156,117,81,679,699,31,23,12018,11311,8597,8586,2609,1907,34,14,597,606,8,9,173,189,8724,8737,2701,2016,91,64,670,688,21,19,1259,840,1008,669,177,125,21,12,7,8,10,4,36,22,1042,690,209,140,26,17,9,11,10,4
50,34,5,New Jersey,Burlington County,6,7,30667,15567,15100,11940,11507,2696,2548,33,43,700,799,4,7,194,196,12089,11661,2802,2662,95,104,779,877,16,16,14354,14216,10894,10806,2570,2417,29,29,689,788,3,6,169,170,11019,10936,2660,2513,85,83,766,863,13,13,1213,884,1046,701,126,131,4,14,11,11,1,1,25,26,1070,725,142,149,10,21,13,14,3,3
50,34,5,New Jersey,Burlington County,6,8,35807,17685,18122,13840,14219,2945,2972,36,39,674,674,11,9,179,209,13970,14367,3034,3102,97,109,755,754,26,24,16642,17354,12970,13599,2809,2855,27,33,665,672,5,7,166,188,13087,13728,2888,2966,86,96,745,751,20,21,1043,768,870,620,136,117,9,6,9,2,6,2,13,21,883,639,146,136,11,13,10,3,6,3
50,34,5,New Jersey,Burlington County,6,9,39572,19623,19949,15862,15992,2932,3035,43,48,565,639,9,6,212,229,16026,16151,3035,3162,119,144,655,728,24,20,18728,19226,15096,15388,2843,2954,37,41,556,632,5,5,191,206,15241,15531,2929,3063,109,130,645,715,19,18,895,723,766,604,89,81,6,7,9,7,4,1,21,23,785,620,106,99,10,14,10,13,5,2
50,34,5,New Jersey,Burlington County,6,10,35185,17389,17796,14315,14374,2374,2658,47,44,493,528,8,7,152,185,14431,14504,2443,2757,105,134,556,596,20,16,16703,17248,13740,13927,2297,2581,34,35,489,524,6,6,137,175,13841,14048,2353,2671,91,123,551,592,18,15,686,548,575,447,77,77,13,9,4,4,2,1,15,10,590,456,90,86,14,11,5,4,2,1
50,34,5,New Jersey,Burlington County,6,11,29726,14401,15325,11946,12263,1903,2344,22,25,418,551,4,5,108,137,12026,12362,1954,2416,72,90,454,595,12,15,13912,14883,11518,11902,1862,2286,19,20,413,547,3,5,97,123,11587,11988,1905,2349,67,81,448,588,11,15,489,442,428,361,41,58,3,5,5,4,1,0,11,14,439,374,49,67,5,9,6,7,1,0
50,34,5,New Jersey,Burlington County,6,12,25663,12287,13376,10282,10962,1562,1861,21,35,333,429,3,4,86,85,10345,11021,1599,1909,69,74,362,452,8,12,11949,13044,9999,10672,1519,1833,20,32,330,427,3,4,78,76,10054,10722,1551,1874,65,70,359,449,7,12,338,332,283,290,43,28,1,3,3,2,0,0,8,9,291,299,48,35,4,4,3,3,1,0
50,34,5,New Jersey,Burlington County,6,13,19214,9128,10086,7614,8178,1201,1512,16,19,237,321,1,1,59,55,7658,8216,1224,1536,48,49,262,339,4,7,8912,9860,7420,7985,1185,1487,16,17,235,315,1,1,55,55,7460,8023,1205,1511,48,47,259,333,4,7,216,226,194,193,16,25,0,2,2,6,0,0,4,0,198,193,19,25,0,2,3,6,0,0
50,34,5,New Jersey,Burlington County,6,14,15038,7014,8024,5758,6535,1011,1168,16,11,196,263,2,0,31,47,5781,6567,1020,1191,32,38,206,281,7,2,6850,7853,5610,6390,999,1150,14,9,194,261,2,0,31,43,5633,6418,1008,1172,30,34,204,278,7,2,164,171,148,145,12,18,2,2,2,2,0,0,0,4,148,149,12,19,2,4,2,3,0,0
50,34,5,New Jersey,Burlington County,6,15,14008,6204,7804,5121,6594,931,943,9,12,110,212,1,1,32,42,5140,6622,946,966,26,33,129,226,4,5,6099,7652,5026,6457,923,930,8,12,109,211,1,1,32,41,5045,6484,938,952,25,33,128,225,4,5,105,152,95,137,8,13,1,0,1,1,0,0,0,1,95,138,8,14,1,0,1,1,0,0
50,34,5,New Jersey,Burlington County,6,16,12126,4990,7136,4420,6361,482,598,11,6,53,140,0,1,24,30,4443,6385,492,610,25,24,60,146,4,3,4915,7045,4354,6282,476,590,9,4,53,140,0,1,23,28,4376,6304,485,601,23,21,60,146,4,3,75,91,66,79,6,8,2,2,0,0,0,0,1,2,67,81,7,9,2,3,0,0,0,0
50,34,5,New Jersey,Burlington County,6,17,8448,3179,5269,2892,4740,227,444,5,7,38,59,0,1,17,18,2905,4753,231,452,16,22,44,63,3,1,3140,5210,2858,4697,223,432,5,7,38,58,0,1,16,15,2870,4708,226,438,16,20,44,61,3,1,39,59,34,43,4,12,0,0,0,1,0,0,1,3,35,45,5,14,0,2,0,2,0,0
50,34,5,New Jersey,Burlington County,6,18,6318,1925,4393,1777,4039,124,277,0,9,22,43,0,2,2,23,1778,4056,125,288,1,23,23,48,0,5,1903,4341,1755,3996,124,274,0,9,22,43,0,1,2,18,1756,4010,125,280,1,22,23,47,0,3,22,52,22,43,0,3,0,0,0,0,0,1,0,5,22,46,0,8,0,1,0,1,0,2
50,34,5,New Jersey,Burlington County,7,0,445028,219800,225228,171830,177344,36486,35645,564,503,7273,8131,110,103,3537,3502,174694,180176,38581,37757,1488,1445,8632,9445,290,249,207418,214998,161818,169081,34849,34268,421,390,7146,8031,64,80,3120,3148,164306,171593,36613,36113,1265,1254,8458,9293,227,210,12382,10230,10012,8263,1637,1377,143,113,127,100,46,23,417,354,10388,8583,1968,1644,223,191,174,152,63,39
50,34,5,New Jersey,Burlington County,7,1,27412,13914,13498,10449,10064,2214,2219,48,49,590,612,14,12,599,542,10988,10544,2578,2553,122,113,838,838,33,30,12847,12344,9628,9179,2081,2046,38,29,575,606,9,8,516,476,10088,9599,2387,2332,95,80,810,820,24,23,1067,1154,821,885,133,173,10,20,15,6,5,4,83,66,900,945,191,221,27,33,28,18,9,7
50,34,5,New Jersey,Burlington County,7,2,29425,15052,14373,11337,10728,2629,2497,32,39,559,628,8,5,487,476,11771,11148,2944,2815,105,104,742,806,19,14,14095,13411,10592,9981,2480,2349,22,30,548,616,4,4,449,431,10994,10361,2764,2630,86,85,727,787,13,13,957,962,745,747,149,148,10,9,11,12,4,1,38,45,777,787,180,185,19,19,15,19,6,1
50,34,5,New Jersey,Burlington County,7,3,32453,16618,15835,12606,11862,3032,3025,35,37,536,489,6,11,403,411,12948,12216,3297,3293,112,122,685,632,17,16,15667,14928,11834,11172,2917,2867,28,28,522,485,4,7,362,369,12140,11488,3148,3102,97,101,666,623,13,11,951,907,772,690,115,158,7,9,14,4,2,4,41,42,808,728,149,191,15,21,19,9,4,5
50,34,5,New Jersey,Burlington County,7,4,29245,15321,13924,11446,10450,3039,2709,41,26,434,434,6,6,355,299,11747,10701,3268,2904,119,99,561,528,18,18,14323,13135,10699,9811,2870,2602,28,21,422,424,3,4,301,273,10952,10039,3056,2778,96,87,543,514,14,14,998,789,747,639,169,107,13,5,12,10,3,2,54,26,795,662,212,126,23,12,18,14,4,4
50,34,5,New Jersey,Burlington County,7,5,26780,14969,11811,10181,8821,3888,2207,67,28,470,468,9,7,354,280,10441,9045,4128,2378,173,98,572,571,44,20,13416,10993,9068,8148,3572,2111,36,23,452,457,3,5,285,249,9265,8346,3753,2258,130,86,551,555,35,15,1553,818,1113,673,316,96,31,5,18,11,6,2,69,31,1176,699,375,120,43,12,21,16,9,5
50,34,5,New Jersey,Burlington County,7,6,25572,13420,12152,9694,9205,2863,2086,58,26,580,605,14,14,211,216,9858,9378,2993,2213,120,84,663,696,26,26,12073,11282,8595,8493,2688,1975,37,17,570,592,8,11,175,194,8726,8644,2786,2087,95,71,648,681,20,22,1347,870,1099,712,175,111,21,9,10,13,6,3,36,22,1132,734,207,126,25,13,15,15,6,4
50,34,5,New Jersey,Burlington County,7,7,29963,15127,14836,11511,11252,2645,2523,41,39,719,826,14,9,197,187,11656,11402,2754,2633,100,87,804,900,25,16,13891,13911,10459,10502,2507,2401,32,25,707,816,7,8,179,159,10590,10624,2602,2490,86,70,790,888,17,13,1236,925,1052,750,138,122,9,14,12,10,7,1,18,28,1066,778,152,143,14,17,14,12,8,3
50,34,5,New Jersey,Burlington County,7,8,34701,17151,17550,13315,13591,2905,2949,38,41,710,746,12,7,171,216,13442,13748,2991,3080,94,105,787,838,23,18,16093,16743,12423,12937,2777,2829,29,34,703,741,7,6,154,196,12534,13076,2851,2943,82,95,778,831,16,17,1058,807,892,654,128,120,9,7,7,5,5,1,17,20,908,672,140,137,12,10,9,7,7,1
50,34,5,New Jersey,Burlington County,7,9,39659,19668,19991,15709,15948,3047,3134,50,46,639,644,10,9,213,210,15871,16099,3152,3248,125,126,730,721,29,23,18735,19248,14918,15327,2946,3052,42,39,628,638,5,6,196,186,15066,15456,3037,3148,114,114,717,711,23,19,933,743,791,621,101,82,8,7,11,6,5,3,17,24,805,643,115,100,11,12,13,10,6,4
50,34,5,New Jersey,Burlington County,7,10,36395,18128,18267,14858,14665,2543,2766,40,47,515,569,6,7,166,213,14980,14813,2620,2879,105,150,584,650,18,19,17380,17659,14220,14160,2468,2689,28,36,510,565,5,6,149,203,14325,14298,2532,2796,90,137,578,644,17,18,748,608,638,505,75,77,12,11,5,4,1,1,17,10,655,515,88,83,15,13,6,6,1,1
50,34,5,New Jersey,Burlington County,7,11,30282,14691,15591,12131,12499,1978,2387,29,22,433,545,4,5,116,133,12212,12590,2038,2460,81,89,476,591,10,15,14172,15115,11676,12114,1935,2321,24,17,429,538,2,5,106,120,11748,12195,1985,2385,74,77,472,584,8,13,519,476,455,385,43,66,5,5,4,7,2,0,10,13,464,395,53,75,7,12,4,7,2,2
50,34,5,New Jersey,Burlington County,7,12,26684,12791,13893,10707,11318,1608,1976,27,35,361,463,2,4,86,97,10766,11387,1649,2031,72,81,396,497,7,10,12435,13550,10412,11023,1563,1946,24,30,357,461,2,4,77,86,10464,11082,1599,1992,67,75,388,493,6,10,356,343,295,295,45,30,3,5,4,2,0,0,9,11,302,305,50,39,5,6,8,4,1,0
50,34,5,New Jersey,Burlington County,7,13,19816,9344,10472,7790,8515,1215,1529,16,20,250,348,1,2,72,58,7842,8560,1246,1555,52,51,276,370,4,6,9102,10236,7571,8307,1198,1509,16,18,250,343,1,2,66,57,7617,8351,1224,1535,51,48,276,365,4,6,242,236,219,208,17,20,0,2,0,5,0,0,6,1,225,209,22,20,1,3,0,5,0,0
50,34,5,New Jersey,Burlington County,7,14,15417,7149,8268,5851,6699,1036,1248,16,12,211,262,3,0,32,47,5871,6735,1048,1269,33,35,225,278,7,4,6988,8070,5708,6530,1023,1226,14,10,208,260,3,0,32,44,5728,6563,1035,1245,31,33,222,275,7,4,161,198,143,169,13,22,2,2,3,2,0,0,0,3,143,172,13,24,2,2,3,3,0,0
50,34,5,New Jersey,Burlington County,7,15,13777,6160,7617,5057,6369,941,973,8,10,126,222,1,1,27,42,5077,6396,952,995,23,34,135,236,4,4,6044,7467,4951,6237,931,959,8,10,126,220,1,1,27,40,4971,6262,942,979,23,34,135,234,4,4,116,150,106,132,10,14,0,0,0,2,0,0,0,2,106,134,10,16,0,0,0,2,0,0
50,34,5,New Jersey,Burlington County,7,16,12088,4982,7106,4352,6253,526,657,10,8,68,153,0,1,26,34,4374,6278,535,674,28,26,79,163,4,2,4911,6997,4290,6161,522,643,7,6,67,153,0,1,25,33,4311,6185,531,659,24,24,78,163,4,2,71,109,62,92,4,14,3,2,1,0,0,0,1,1,63,93,4,15,4,2,1,0,0,0
50,34,5,New Jersey,Burlington County,7,17,8830,3349,5481,3023,4926,257,455,6,8,42,72,0,1,21,19,3036,4940,267,462,22,19,49,79,2,3,3298,5415,2978,4877,252,444,6,7,42,71,0,1,20,15,2990,4888,261,449,22,16,49,76,2,3,51,66,45,49,5,11,0,1,0,1,0,0,1,4,46,52,6,13,0,3,0,3,0,0
50,34,5,New Jersey,Burlington County,7,18,6529,1966,4563,1813,4179,120,305,2,10,30,45,0,2,1,22,1814,4196,121,315,2,22,30,51,0,5,1948,4494,1796,4122,119,299,2,10,30,45,0,1,1,17,1797,4136,120,305,2,21,30,49,0,3,18,69,17,57,1,6,0,0,0,0,0,1,0,5,17,60,1,10,0,1,0,2,0,2
50,34,5,New Jersey,Burlington County,8,0,445251,219973,225278,171213,176643,36855,35962,579,523,7649,8523,115,104,3562,3523,174092,179496,38979,38107,1508,1446,9011,9825,280,259,207011,214581,160663,167946,35190,34555,428,402,7528,8429,68,81,3134,3168,163160,170477,36968,36433,1266,1250,8845,9688,214,214,12962,10697,10550,8697,1665,1407,151,121,121,94,47,23,428,355,10932,9019,2011,1674,242,196,166,137,66,45
50,34,5,New Jersey,Burlington County,8,1,26840,13660,13180,10251,9793,2133,2123,39,52,637,652,13,10,587,550,10772,10289,2496,2458,117,116,885,882,30,30,12537,11994,9367,8869,1992,1964,34,30,624,646,9,7,511,478,9822,9298,2298,2247,95,81,859,865,22,22,1123,1186,884,924,141,159,5,22,13,6,4,3,76,72,950,991,198,211,22,35,26,17,8,8
50,34,5,New Jersey,Burlington County,8,2,29175,14887,14288,11176,10602,2575,2480,44,35,581,685,9,8,502,478,11611,11027,2900,2799,120,102,775,866,19,22,13847,13252,10361,9795,2424,2319,27,25,571,673,6,5,458,435,10760,10181,2712,2604,92,85,759,850,14,15,1040,1036,815,807,151,161,17,10,10,12,3,3,44,43,851,846,188,195,28,17,16,16,5,7
50,34,5,New Jersey,Burlington County,8,3,31772,16228,15544,12322,11618,2946,2926,32,43,543,516,6,9,379,432,12647,11991,3198,3212,96,123,679,669,19,21,15256,14595,11531,10884,2824,2765,27,34,531,510,2,6,341,396,11821,11226,3045,3023,86,104,664,661,11,15,972,949,791,734,122,161,5,9,12,6,4,3,38,36,826,765,153,189,10,19,15,8,8,6
50,34,5,New Jersey,Burlington County,8,4,29791,15633,14158,11519,10590,3191,2780,45,30,483,448,9,9,386,301,11843,10844,3445,2985,131,102,606,535,18,21,14598,13331,10733,9921,3027,2664,31,27,472,442,5,7,330,270,11007,10146,3235,2844,104,94,592,525,13,18,1035,827,786,669,164,116,14,3,11,6,4,2,56,31,836,698,210,141,27,8,14,10,5,3
50,34,5,New Jersey,Burlington County,8,5,27390,15382,12008,10517,8972,3961,2262,72,33,465,466,9,7,358,268,10778,9188,4207,2428,177,98,572,567,43,22,13787,11172,9353,8283,3647,2163,40,26,456,454,4,4,287,242,9550,8481,3831,2307,133,86,557,550,35,16,1595,836,1164,689,314,99,32,7,9,12,5,3,71,26,1228,707,376,121,44,12,15,17,8,6
50,34,5,New Jersey,Burlington County,8,6,25663,13476,12187,9668,9186,2926,2118,52,29,599,620,14,11,217,223,9833,9363,3061,2251,121,87,674,707,25,23,12077,11275,8522,8437,2757,2005,28,18,585,612,8,9,177,194,8650,8588,2858,2118,92,70,656,695,18,19,1399,912,1146,749,169,113,24,11,14,8,6,2,40,29,1183,775,203,133,29,17,18,12,7,4
